method,variant_id,method_instance,function,dimension,noise_sigma,k,r,descent_sharpness,n_runs,n_trace_available,trace_coverage,final_best_mean,final_best_median,first_floor_gen_trace_mean,floor_gens_trace_mean,descent_gens_trace_mean,sigma_volume_total_mean,sigma_volume_descent_mean,sigma_volume_floor_mean,descent_volume_fraction_mean,mean_log_contraction_descent_mean,std_log_contraction_descent_mean
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,ellipsoid_cond1e6,40,0.2,0.98,0.25,0.08081082927007786,50,5,0.1,583367.4777188039,550423.6606206819,58.6,32.4,57.6,85.10826465932693,68.90826465932693,16.2,0.8091455151580021,0.012066247000842075,0.012583652559456954
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,rastrigin,10,0.0,0.98,0.25,0.08081082927007786,50,5,0.1,45.47561590701268,45.10035554339653,40.4,31.4,39.4,77.87183494528958,62.171834945289575,15.7,0.7941395984926013,0.009565036390191895,0.014017249791187857
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,rastrigin,10,0.1,0.98,0.25,0.08081082927007786,50,5,0.1,45.55650562548628,45.60733915671251,43.2,24.8,42.2,82.19358009313386,69.79358009313385,12.4,0.8411923892254787,0.009886387193040597,0.01312202207376063
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,rastrigin,10,0.2,0.98,0.25,0.08081082927007786,50,5,0.1,46.380167254539536,46.242097573223944,48.8,29.4,47.8,82.08243624770238,67.38243624770237,14.7,0.8196246786053589,0.010119682426434112,0.013921787126591543
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,rastrigin,20,0.0,0.98,0.25,0.08081082927007786,50,5,0.1,144.2836867906729,145.38109607550982,48.8,37.2,47.8,83.14216408657009,64.5421640865701,18.6,0.7759134098576551,0.007037445850969493,0.016631140157149595
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,rastrigin,20,0.1,0.98,0.25,0.08081082927007786,50,5,0.1,148.89148864030355,148.5556499955664,53.2,32.8,52.2,81.3073400283326,64.9073400283326,16.4,0.7974773184546284,0.00928953496747765,0.015029839844337653
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,rastrigin,20,0.2,0.98,0.25,0.08081082927007786,50,5,0.1,147.14989650422342,146.13139872537104,51.0,31.6,50.0,81.9579561985515,66.1579561985515,15.8,0.8035089963154955,0.008492996113970074,0.016076857339501184
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,rastrigin,40,0.0,0.98,0.25,0.08081082927007786,50,5,0.1,386.3498011681453,388.13669073852026,57.0,30.4,56.0,85.77477519157097,70.57477519157098,15.2,0.8221937535328336,0.006910457339077603,0.015218044864392313
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,rastrigin,40,0.1,0.98,0.25,0.08081082927007786,50,5,0.1,394.3011664821547,401.5457690154369,60.0,30.2,59.0,85.79317857989255,70.69317857989255,15.1,0.8230201953011766,0.006933378452310146,0.015322555891964254
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,rastrigin,40,0.2,0.98,0.25,0.08081082927007786,50,5,0.1,395.3865187494994,393.1671265892048,59.0,33.8,58.0,85.4274388058113,68.52743880581133,16.9,0.8002534863533434,0.006958148536462672,0.015295567390526416
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,rosenbrock,10,0.0,0.98,0.25,0.08081082927007786,50,50,1.0,29.680829125743898,19.299960377941247,25.58,71.04,24.58,66.43519521391589,30.91519521391588,35.52,0.46266682645418006,0.011325534731703987,0.009766996626076056
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,rosenbrock,10,0.1,0.98,0.25,0.08081082927007786,50,50,1.0,28.357610232523133,20.450671902438238,25.64,70.04,24.64,66.42300649962596,31.403006499625953,35.02,0.47036150851481046,0.01140403721984812,0.009701601928898185
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,rosenbrock,10,0.2,0.98,0.25,0.08081082927007786,50,50,1.0,34.20133438559116,20.832660470778514,25.76,70.7,24.76,66.41225308933547,31.062253089335464,35.35,0.46499267374836456,0.011294717361847149,0.0097602750582693
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,rosenbrock,20,0.0,0.98,0.25,0.08081082927007786,50,50,1.0,291.81543282923934,255.76903307883236,37.36,61.3,36.36,71.4806011781117,40.830601178111706,30.65,0.5699968148030404,0.004371298473738155,0.011740296987498906
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,rosenbrock,20,0.1,0.98,0.25,0.08081082927007786,50,50,1.0,287.53102875364357,255.82188741868094,37.4,61.26,36.4,71.478647745379,40.848647745379004,30.63,0.570252993507882,0.004399918975771308,0.011746028075751784
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,rosenbrock,20,0.2,0.98,0.25,0.08081082927007786,50,50,1.0,289.73466715383415,257.3260382054311,37.44,61.08,36.44,71.48442761099913,40.94442761099915,30.54,0.5715718658469298,0.004375022475087006,0.01174087000011493
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,rosenbrock,40,0.0,0.98,0.25,0.08081082927007786,50,5,0.1,1906.8696804819867,1757.7781583310104,54.6,41.8,53.6,79.88828508156956,58.988285081569565,20.9,0.7385600469018377,0.0018197842936958177,0.013482535020744386
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,rosenbrock,40,0.1,0.98,0.25,0.08081082927007786,50,5,0.1,1908.2194941142873,1799.324175012506,54.6,41.8,53.6,79.88828508156956,58.988285081569565,20.9,0.7385600469018377,0.0018197842936958177,0.013482535020744386
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,rosenbrock,40,0.2,0.98,0.25,0.08081082927007786,50,5,0.1,1904.6115136625915,1757.7668221617366,54.6,41.8,53.6,79.88828508156956,58.988285081569565,20.9,0.7385600469018377,0.0018197842936958177,0.013482535020744386
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,sphere,10,0.0,0.98,0.25,0.08081082927007786,50,50,1.0,0.11348762278906513,0.11724028801406064,28.26,71.68,27.26,71.193071671623,35.35307167162299,35.84,0.49500932088528815,-0.002752225718831788,0.01365426577374378
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,sphere,10,0.1,0.98,0.25,0.08081082927007786,50,50,1.0,0.007598379190306923,0.0043303111595048,27.8,72.08,26.8,71.18684401546197,35.14684401546197,36.04,0.4916678261361981,-0.0028231539130113563,0.013865400036618241
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,sphere,10,0.2,0.98,0.25,0.08081082927007786,50,50,1.0,-0.14097108124434274,-0.1461276959423313,28.56,70.9,27.56,71.18033403663873,35.73033403663874,35.45,0.5002216657926505,-0.0034124806306679175,0.013947281367009283
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,sphere,20,0.0,0.98,0.25,0.08081082927007786,50,50,1.0,1.8233516496741722,1.8257687582482414,42.5,57.76,41.5,79.39473150984162,50.514731509841624,28.88,0.63489889159396,-0.006734369152417437,0.015877340993981408
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,sphere,20,0.1,0.98,0.25,0.08081082927007786,50,50,1.0,1.6883496373701465,1.6444695216149148,43.22,57.06,42.22,79.6735323538102,51.14353235381019,28.53,0.6408114645954797,-0.005669289603419888,0.015818012431284414
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,sphere,20,0.2,0.98,0.25,0.08081082927007786,50,50,1.0,1.7250733524244355,1.7422878153004198,42.04,57.7,41.04,79.11767332845302,50.26767332845303,28.85,0.6338810423301697,-0.005824119714650455,0.015716302739728735
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,sphere,40,0.0,0.98,0.25,0.08081082927007786,50,5,0.1,9.242682328313526,9.103757937982545,65.8,30.6,64.8,91.68191132631821,76.38191132631823,15.3,0.8327628890851241,-0.0055122859273555765,0.016290564346870283
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,sphere,40,0.1,0.98,0.25,0.08081082927007786,50,5,0.1,9.15731984601059,9.045699025380555,72.0,26.8,71.0,92.36945157843212,78.96945157843211,13.4,0.854900524492486,-0.005973281837289619,0.017304842849394583
proxy_sigma_controller,geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,proxy_sigma_controller:geomdense__sigma_down_factor_0p98__sigma_min_ratio_0p25,sphere,40,0.2,0.98,0.25,0.08081082927007786,50,5,0.1,9.558381308417395,9.58106230971775,61.0,36.2,60.0,90.4111812662484,72.3111812662484,18.1,0.7995008579767163,-0.004629426338890768,0.014446788348501124
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,ellipsoid_cond1e6,10,0.0,0.99,0.02,0.5025167926750725,50,5,0.1,1407.299100653178,904.1390159272929,100.0,0.0,100.0,67.54648930682352,67.54648930682352,0.0,1.0,0.003384087928879273,0.010527418654811622
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,ellipsoid_cond1e6,10,0.1,0.99,0.02,0.5025167926750725,50,5,0.1,1417.2058223098022,904.2081226545008,100.0,0.0,100.0,67.54648930682352,67.54648930682352,0.0,1.0,0.003384087928879273,0.010527418654811622
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,ellipsoid_cond1e6,10,0.2,0.99,0.02,0.5025167926750725,50,5,0.1,1408.7791822966321,907.6229134522358,100.0,0.0,100.0,67.54648930682352,67.54648930682352,0.0,1.0,0.003384087928879273,0.010527418654811622
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,ellipsoid_cond1e6,20,0.0,0.99,0.02,0.5025167926750725,50,5,0.1,71435.62808770075,53917.10429119195,100.0,0.0,100.0,71.83804251937389,71.83804251937389,0.0,1.0,0.006731390509707777,0.007017641697736589
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,ellipsoid_cond1e6,20,0.1,0.99,0.02,0.5025167926750725,50,5,0.1,71435.62129649824,53917.04051481454,100.0,0.0,100.0,71.83804251937389,71.83804251937389,0.0,1.0,0.006731390509707777,0.007017641697736589
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,ellipsoid_cond1e6,20,0.2,0.99,0.02,0.5025167926750725,50,5,0.1,71435.55653197464,53916.9761702469,100.0,0.0,100.0,71.83804251937389,71.83804251937389,0.0,1.0,0.006731390509707777,0.007017641697736589
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,ellipsoid_cond1e6,40,0.0,0.99,0.02,0.5025167926750725,50,5,0.1,620903.2135410995,580157.7202138662,100.0,0.0,100.0,91.98980443103332,91.98980443103332,0.0,1.0,0.007109750040227078,0.006590491842999559
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,ellipsoid_cond1e6,40,0.1,0.99,0.02,0.5025167926750725,50,5,0.1,620903.2301709858,580157.7660786357,100.0,0.0,100.0,91.98980443103332,91.98980443103332,0.0,1.0,0.007109750040227078,0.006590491842999559
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,ellipsoid_cond1e6,40,0.2,0.99,0.02,0.5025167926750725,50,5,0.1,620903.2033547073,580157.5427299412,100.0,0.0,100.0,91.98980443103332,91.98980443103332,0.0,1.0,0.007109750040227078,0.006590491842999559
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,rastrigin,10,0.0,0.99,0.02,0.5025167926750725,50,5,0.1,23.00471918144011,20.372238874210794,99.0,1.0,98.8,71.89130595805261,71.8513059580526,0.04,0.9993644653272327,0.0053667986035005125,0.008650772894553413
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,rastrigin,10,0.1,0.99,0.02,0.5025167926750725,50,5,0.1,22.712748535170796,17.048658185056027,96.2,4.2,95.8,71.22404151639611,71.0560415163961,0.16800000000000004,0.9971115880362016,0.0058857820918803965,0.007763054200676264
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,rastrigin,10,0.2,0.99,0.02,0.5025167926750725,50,5,0.1,23.988920473432437,17.52167124981569,88.6,11.2,88.0,72.2792452998429,71.8312452998429,0.44800000000000006,0.9925284486791626,0.004257119793362081,0.009220371458280285
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,rastrigin,20,0.0,0.99,0.02,0.5025167926750725,50,5,0.1,127.9789125807732,135.15882206735844,100.0,0.0,100.0,80.9638874171944,80.9638874171944,0.0,1.0,0.004930655239680586,0.010650887706968227
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,rastrigin,20,0.1,0.99,0.02,0.5025167926750725,50,5,0.1,127.11209941182511,133.04855130245724,100.0,0.0,100.0,80.25162202648058,80.25162202648058,0.0,1.0,0.005184857508044093,0.009877822439110642
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,rastrigin,20,0.2,0.99,0.02,0.5025167926750725,50,5,0.1,124.11587089227677,131.49134901711568,100.0,0.0,100.0,75.32314465739577,75.32314465739577,0.0,1.0,0.005124555492923091,0.009821066830944549
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,rastrigin,40,0.0,0.99,0.02,0.5025167926750725,50,5,0.1,394.15201912328916,394.57169325093787,100.0,0.0,100.0,92.86762642816159,92.86762642816159,0.0,1.0,0.004919995543939304,0.009642894776396705
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,rastrigin,40,0.1,0.99,0.02,0.5025167926750725,50,5,0.1,399.4983697599327,398.84812639286895,100.0,0.0,100.0,92.08536097301939,92.08536097301939,0.0,1.0,0.005558479396011717,0.009017358460756053
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,rastrigin,40,0.2,0.99,0.02,0.5025167926750725,50,5,0.1,393.67789592321185,397.43632519969685,100.0,0.0,100.0,90.85195703986153,90.85195703986153,0.0,1.0,0.004387937103591505,0.0107416393461228
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,rosenbrock,10,0.0,0.99,0.02,0.5025167926750725,50,50,1.0,17.418974782914034,8.454687117118905,82.06,13.14,81.3,42.90673664766305,42.38113664766306,0.5256000000000001,0.987048700168556,0.0011384370831751412,0.009995740035341191
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,rosenbrock,10,0.1,0.99,0.02,0.5025167926750725,50,50,1.0,18.696245932904976,8.286213206405703,82.96,13.36,82.16,42.93801307359565,42.40361307359564,0.5344000000000001,0.9865978953515667,0.0013093579279108644,0.00969242587066372
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,rosenbrock,10,0.2,0.99,0.02,0.5025167926750725,50,50,1.0,20.25648631200238,8.240079630129685,82.42,14.3,81.68,42.93168459419007,42.35968459419006,0.5720000000000001,0.985635803115634,0.001381908251642662,0.009822067540232533
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,rosenbrock,20,0.0,0.99,0.02,0.5025167926750725,50,50,1.0,73.15248798053767,29.236826607628803,99.82,0.24,99.76,55.008101311875286,54.99850131187529,0.0096,0.9997951473630602,0.0002312012562650924,0.010486708818014206
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,rosenbrock,20,0.1,0.99,0.02,0.5025167926750725,50,50,1.0,73.41734032370147,29.677109047897908,99.56,0.52,99.48,54.99424372467692,54.973443724676926,0.0208,0.9995680935834806,0.0003570872050887876,0.010393146702912243
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,rosenbrock,20,0.2,0.99,0.02,0.5025167926750725,50,50,1.0,72.91497345211525,30.472763773521315,99.74,0.32,99.68,55.05733080276191,55.04453080276192,0.012800000000000002,0.9997379039539634,0.000301090389510456,0.010381075207468919
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,rosenbrock,40,0.0,0.99,0.02,0.5025167926750725,50,5,0.1,737.1081646197998,604.029483464115,100.0,0.0,100.0,75.61945172014536,75.61945172014536,0.0,1.0,0.0002945065391904331,0.01020182451141579
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,rosenbrock,40,0.1,0.99,0.02,0.5025167926750725,50,5,0.1,758.3527509606257,618.9809524645739,100.0,0.0,100.0,75.62001700807186,75.62001700807186,0.0,1.0,0.0002945065391904327,0.010201824511415792
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,rosenbrock,40,0.2,0.99,0.02,0.5025167926750725,50,5,0.1,756.9954272772349,643.2871692525214,100.0,0.0,100.0,75.61535454987775,75.61535454987775,0.0,1.0,0.00015261742660349363,0.010043309912444506
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,sphere,10,0.0,0.99,0.02,0.5025167926750725,50,50,1.0,0.0008051174906995261,0.00084492086500465,65.88,34.38,64.88,43.60339586985936,42.228195869859356,1.3752000000000002,0.9678838242913536,-0.003785961339992346,0.011643545231535182
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,sphere,10,0.1,0.99,0.02,0.5025167926750725,50,50,1.0,-0.22250402082102588,-0.21595467525567563,91.32,5.3,90.7,44.63070672098568,44.41870672098568,0.212,0.995052171864968,0.0013896334417827884,0.01132388813637248
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,sphere,10,0.2,0.99,0.02,0.5025167926750725,50,50,1.0,-0.4628247228571933,-0.46503525733067486,95.64,2.66,95.28,45.131587461223425,45.0251874612234,0.10640000000000002,0.9973856233921087,0.002638340327200478,0.010704324948286117
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,sphere,20,0.0,0.99,0.02,0.5025167926750725,50,50,1.0,0.04290138669818941,0.03403819872095555,99.78,0.4,99.6,61.90028537485469,61.88428537485469,0.016,0.999714297692976,-0.006574817821104264,0.01355127857796868
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,sphere,20,0.1,0.99,0.02,0.5025167926750725,50,50,1.0,-0.05557575777146518,-0.0571310948522507,100.0,0.02,99.98,62.33413385984145,62.33333385984145,0.0008,0.9999863247490421,-0.00417810982849317,0.013309153353397352
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,sphere,20,0.2,0.99,0.02,0.5025167926750725,50,50,1.0,-0.19895793388926536,-0.1984853177548933,100.0,0.0,100.0,62.37571875599317,62.37571875599317,0.0,1.0,-0.002871611943182289,0.013080155440635255
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,sphere,40,0.0,0.99,0.02,0.5025167926750725,50,5,0.1,3.934989567084023,3.6350179876452064,100.0,0.0,100.0,87.21419176336036,87.21419176336036,0.0,1.0,-0.005918798293861138,0.014264923258952405
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,sphere,40,0.1,0.99,0.02,0.5025167926750725,50,5,0.1,3.9166254499195317,3.7561137460502723,100.0,0.0,100.0,87.70961165390615,87.70961165390615,0.0,1.0,-0.007409766922955474,0.014082595077268495
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p02,sphere,40,0.2,0.99,0.02,0.5025167926750725,50,5,0.1,4.144583422950991,4.136864917910145,100.0,0.0,100.0,86.76134095438496,86.76134095438496,0.0,1.0,-0.00722767646695453,0.014382820196220841
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p03,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p03,ellipsoid_cond1e6,10,0.0,0.99,0.03,0.335011195116715,50,5,0.1,1409.1861982790379,904.1390159272929,100.0,0.0,100.0,67.54648930682352,67.54648930682352,0.0,1.0,0.003384087928879273,0.010527418654811622
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p03,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p03,ellipsoid_cond1e6,10,0.1,0.99,0.03,0.335011195116715,50,5,0.1,1416.9719393251778,904.2081226545008,100.0,0.0,100.0,67.54648930682352,67.54648930682352,0.0,1.0,0.003384087928879273,0.010527418654811622
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p03,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p03,ellipsoid_cond1e6,10,0.2,0.99,0.03,0.335011195116715,50,5,0.1,1408.275241112198,907.6229134522358,100.0,0.0,100.0,67.54648930682352,67.54648930682352,0.0,1.0,0.003384087928879273,0.010527418654811622
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p03,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p03,ellipsoid_cond1e6,20,0.0,0.99,0.03,0.335011195116715,50,5,0.1,71435.62808770075,53917.10429119195,100.0,0.0,100.0,71.83804251937389,71.83804251937389,0.0,1.0,0.006731390509707777,0.007017641697736589
proxy_sigma_controller,geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p03,proxy_sigma_controller:geomdense__sigma_down_factor_0p99__sigma_min_ratio_0p03,ellipsoid_cond1e6,20,0.1,0.99,0.03,0.335011195116715,50,5,0.1,71435.62129649824,53917.04051481454,100.0,0.0,100.0,71.83804251937389,71.83804251937389,0.0,1.0,0.006731390509707777,0.007017641697736589
