run_index,phase,method,variant_id,method_instance,reference_method,function,dimension,noise_sigma,seed,eval_budget,popsize,initial_sigma,status,error_message,n_evals,generations,final_best,duration_sec,proxy_schema_version,proxy_sigma_factor_last,proxy_ema_snr_last,proxy_time_to_first_floor_gen,proxy_fraction_at_floor,proxy_n_floor_entries,proxy_n_floor_exits,proxy_n_down_steps,proxy_n_up_steps,proxy_n_neutral_steps,proxy_sigma_min_seen,proxy_sigma_max_seen,proxy_trace_written,proxy_trace_relpath
6064,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.0,1003,1000,10,2.0,ok,,1000,100,481.56157624021057,0.10007715225219727,1.0,1.0,0.11544144376633828,100.0,0.0,0.0,0.0,15.0,16.0,69.0,0.22113029323604697,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p0_seed1003.csv
6065,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.0,1004,1000,10,2.0,ok,,1000,100,1408.0555669433602,0.10551786422729492,1.0,1.0185,0.06279032675970499,90.0,0.09,2.0,2.0,25.0,12.0,63.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p0_seed1004.csv
6066,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.0,1005,1000,10,2.0,ok,,1000,100,656.8828090976497,0.1088709831237793,1.0,1.0,0.23130712844060836,100.0,0.0,0.0,0.0,18.0,10.0,72.0,0.20144781262322956,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p0_seed1005.csv
6067,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.0,1006,1000,10,2.0,ok,,1000,100,944.5380332551144,0.09482884407043457,1.0,0.97,0.030770961480250544,100.0,0.0,0.0,0.0,26.0,18.0,56.0,0.2433922683998845,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p0_seed1006.csv
6068,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.0,1007,1000,10,2.0,ok,,1000,100,660.3732684279319,0.09735393524169922,1.0,0.97,0.03250814276838531,92.0,0.09,1.0,0.0,30.0,19.0,51.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p0_seed1007.csv
6069,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.0,1008,1000,10,2.0,ok,,1000,100,369.9379222222464,0.08945465087890625,1.0,1.0,0.12573456877751152,93.0,0.06,1.0,1.0,21.0,14.0,65.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p0_seed1008.csv
6070,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.0,1009,1000,10,2.0,ok,,1000,100,422.1838591147264,0.09324312210083008,1.0,1.0,0.10727179850069453,100.0,0.0,0.0,0.0,14.0,10.0,76.0,0.22157948685224726,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p0_seed1009.csv
6071,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.0,1010,1000,10,2.0,ok,,1000,100,447.58880159658236,0.078643798828125,1.0,1.0,0.1884363128396243,100.0,0.01,1.0,0.0,20.0,12.0,68.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p0_seed1010.csv
6072,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.0,1011,1000,10,2.0,ok,,1000,100,795.4973393236144,0.11736512184143066,1.0,0.97,0.06345451076496858,100.0,0.0,0.0,0.0,21.0,13.0,66.0,0.24969321155836544,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p0_seed1011.csv
6073,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.0,1012,1000,10,2.0,ok,,1000,100,617.131818270532,0.07875514030456543,1.0,0.97,0.052146375489556765,100.0,0.0,0.0,0.0,23.0,15.0,62.0,0.21804984495996152,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p0_seed1012.csv
6074,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.0,1013,1000,10,2.0,ok,,1000,100,975.3964311494209,0.06475067138671875,1.0,1.0,0.18335697185081135,100.0,0.0,0.0,0.0,18.0,15.0,67.0,0.2760375152453013,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p0_seed1013.csv
6075,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.0,1014,1000,10,2.0,ok,,1000,100,558.4684060490604,0.06632518768310547,1.0,1.0,0.10257002404081239,100.0,0.0,0.0,0.0,19.0,22.0,59.0,0.26236326236172464,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p0_seed1014.csv
6076,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.0,1015,1000,10,2.0,ok,,1000,100,1265.8614850089853,0.0771019458770752,1.0,1.0185,0.06490888646325386,94.0,0.06,1.0,1.0,25.0,14.0,61.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p0_seed1015.csv
6077,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.0,1016,1000,10,2.0,ok,,1000,100,1251.113942986047,0.07165193557739258,1.0,1.0,0.14860570106163218,100.0,0.0,0.0,0.0,23.0,17.0,60.0,0.2691610420822913,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p0_seed1016.csv
6078,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.0,1017,1000,10,2.0,ok,,1000,100,439.99271238184815,0.07987403869628906,1.0,1.0,0.08633425542589031,96.0,0.05,1.0,0.0,18.0,19.0,63.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p0_seed1017.csv
6079,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.0,1018,1000,10,2.0,ok,,1000,100,456.33899780913754,0.08994102478027344,1.0,0.97,0.02470824573043902,89.0,0.12,1.0,0.0,26.0,8.0,66.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p0_seed1018.csv
6080,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.0,1019,1000,10,2.0,ok,,1000,100,602.7111519988377,0.12712597846984863,1.0,1.0,0.15718772008563545,100.0,0.0,0.0,0.0,21.0,19.0,60.0,0.25081150659406964,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p0_seed1019.csv
6081,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.1,1000,1000,10,2.0,ok,,1000,100,264.7941443048465,0.06578397750854492,1.0,0.97,0.013096207593276519,88.0,0.13,1.0,0.0,23.0,11.0,66.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p1_seed1000.csv
6082,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.1,1001,1000,10,2.0,ok,,1000,100,782.1470087999172,0.0745389461517334,1.0,1.0,0.13282422249542286,93.0,0.06,1.0,1.0,29.0,16.0,55.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p1_seed1001.csv
6083,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.1,1002,1000,10,2.0,ok,,1000,100,700.3888455952523,0.09677982330322266,1.0,1.03,0.274633264847057,100.0,0.0,0.0,0.0,17.0,18.0,65.0,0.27165813114345677,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p1_seed1002.csv
6084,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.1,1003,1000,10,2.0,ok,,1000,100,481.51079408946964,0.07718300819396973,1.0,1.0,0.11548998352464097,100.0,0.0,0.0,0.0,15.0,16.0,69.0,0.22113029323604697,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p1_seed1003.csv
6085,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.1,1004,1000,10,2.0,ok,,1000,100,1407.9618716220416,0.10230803489685059,1.0,1.0185,0.06282346012229913,90.0,0.09,2.0,2.0,25.0,12.0,63.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p1_seed1004.csv
6086,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.1,1005,1000,10,2.0,ok,,1000,100,1014.5604333650169,0.08825302124023438,1.0,0.97,0.06666758653698901,100.0,0.0,0.0,0.0,19.0,9.0,72.0,0.22166531989480734,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p1_seed1005.csv
6087,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.1,1006,1000,10,2.0,ok,,1000,100,944.6108201502367,0.146500825881958,1.0,0.97,0.030785516846465844,100.0,0.0,0.0,0.0,26.0,18.0,56.0,0.2433922683998845,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p1_seed1006.csv
6088,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.1,1007,1000,10,2.0,ok,,1000,100,660.2687852674333,0.10405302047729492,1.0,0.97,0.03252954759054361,92.0,0.09,1.0,0.0,30.0,19.0,51.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p1_seed1007.csv
6089,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.1,1008,1000,10,2.0,ok,,1000,100,370.0334111570154,0.0808870792388916,1.0,1.0,0.12558928684373946,93.0,0.06,1.0,1.0,21.0,14.0,65.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p1_seed1008.csv
6090,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.1,1009,1000,10,2.0,ok,,1000,100,374.5766099653389,0.06882715225219727,1.0,1.0,0.08852625399424169,100.0,0.0,0.0,0.0,14.0,11.0,75.0,0.22157948685224726,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p1_seed1009.csv
6091,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.1,1010,1000,10,2.0,ok,,1000,100,447.6746160908455,0.06763005256652832,1.0,1.0,0.1882926941168468,100.0,0.01,1.0,0.0,20.0,12.0,68.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p1_seed1010.csv
6092,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.1,1011,1000,10,2.0,ok,,1000,100,795.5793439427391,0.09405803680419922,1.0,0.97,0.06345713133608762,100.0,0.0,0.0,0.0,21.0,13.0,66.0,0.24969321155836544,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p1_seed1011.csv
6093,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.1,1012,1000,10,2.0,ok,,1000,100,617.1296537730861,0.08986186981201172,1.0,0.97,0.0522459761496562,100.0,0.0,0.0,0.0,23.0,15.0,62.0,0.21804984495996152,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p1_seed1012.csv
6094,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.1,1013,1000,10,2.0,ok,,1000,100,975.5238800220737,0.09059500694274902,1.0,1.0,0.18321620769941208,100.0,0.0,0.0,0.0,18.0,15.0,67.0,0.2760375152453013,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p1_seed1013.csv
6095,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.1,1014,1000,10,2.0,ok,,1000,100,558.5023965254312,0.13828682899475098,1.0,1.0,0.1025573623365482,100.0,0.0,0.0,0.0,19.0,22.0,59.0,0.26236326236172464,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p1_seed1014.csv
6096,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.1,1015,1000,10,2.0,ok,,1000,100,1265.7825333846038,0.06778597831726074,1.0,1.0185,0.064949348387231,94.0,0.06,1.0,1.0,25.0,14.0,61.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p1_seed1015.csv
6097,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.1,1016,1000,10,2.0,ok,,1000,100,1251.0686487183573,0.06573987007141113,1.0,1.0,0.14864330862195824,100.0,0.0,0.0,0.0,23.0,17.0,60.0,0.2691610420822913,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p1_seed1016.csv
6098,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.1,1017,1000,10,2.0,ok,,1000,100,440.1236186624192,0.06715798377990723,1.0,1.0,0.08618133315642443,96.0,0.05,1.0,0.0,18.0,19.0,63.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p1_seed1017.csv
6099,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.1,1018,1000,10,2.0,ok,,1000,100,456.27852726839194,0.06559371948242188,1.0,0.97,0.024745658384556786,89.0,0.12,1.0,0.0,26.0,8.0,66.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p1_seed1018.csv
6100,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.1,1019,1000,10,2.0,ok,,1000,100,602.6748668114335,0.0849447250366211,1.0,1.0,0.15716845207776228,100.0,0.0,0.0,0.0,21.0,19.0,60.0,0.25081150659406964,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p1_seed1019.csv
6101,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.2,1000,1000,10,2.0,ok,,1000,100,253.63838099841473,0.08711004257202148,1.0,1.0,0.13983677028713234,89.0,0.11,2.0,1.0,20.0,11.0,69.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p2_seed1000.csv
6102,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.2,1001,1000,10,2.0,ok,,1000,100,781.8586880933096,0.11928009986877441,1.0,1.0,0.13366096554088241,93.0,0.06,1.0,1.0,29.0,16.0,55.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p2_seed1001.csv
6103,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.2,1002,1000,10,2.0,ok,,1000,100,802.9158957159589,0.1029360294342041,1.0,1.0,0.10904763597132501,100.0,0.0,0.0,0.0,17.0,18.0,65.0,0.2924916020771187,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p2_seed1002.csv
6104,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.2,1003,1000,10,2.0,ok,,1000,100,481.5705623832758,0.08708405494689941,1.0,1.0,0.11533479681245368,100.0,0.0,0.0,0.0,15.0,16.0,69.0,0.22113029323604697,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p2_seed1003.csv
6105,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.2,1004,1000,10,2.0,ok,,1000,100,1411.3192289584472,0.09238409996032715,1.0,1.0,0.15488952386541865,88.0,0.11,2.0,1.0,26.0,12.0,62.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p2_seed1004.csv
6106,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.2,1005,1000,10,2.0,ok,,1000,100,1014.3996132492032,0.10644721984863281,1.0,0.97,0.06670444402487719,100.0,0.0,0.0,0.0,19.0,9.0,72.0,0.22166531989480734,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p2_seed1005.csv
6107,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.2,1006,1000,10,2.0,ok,,1000,100,944.8608406412438,0.14798903465270996,1.0,0.97,0.03074734028773023,100.0,0.0,0.0,0.0,26.0,18.0,56.0,0.2433922683998845,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p2_seed1006.csv
6108,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.2,1007,1000,10,2.0,ok,,1000,100,660.4307218372346,0.12882304191589355,1.0,0.97,0.03247047697899202,92.0,0.09,1.0,0.0,30.0,19.0,51.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p2_seed1007.csv
6109,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.2,1008,1000,10,2.0,ok,,1000,100,427.2737954307011,0.13683319091796875,1.0,0.97,0.0712397213096716,93.0,0.07,2.0,1.0,23.0,13.0,64.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p2_seed1008.csv
6110,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.2,1009,1000,10,2.0,ok,,1000,100,422.1769157461958,0.07535219192504883,1.0,1.0,0.1073082785224854,100.0,0.0,0.0,0.0,14.0,10.0,76.0,0.22157948685224726,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p2_seed1009.csv
6111,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.2,1010,1000,10,2.0,ok,,1000,100,447.43967626673054,0.09801340103149414,1.0,1.0,0.1890547377128202,100.0,0.01,1.0,0.0,20.0,12.0,68.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p2_seed1010.csv
6112,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.2,1011,1000,10,2.0,ok,,1000,100,795.5076718753467,0.0820620059967041,1.0,0.97,0.06345602750601816,100.0,0.0,0.0,0.0,21.0,13.0,66.0,0.24969321155836544,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p2_seed1011.csv
6113,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.2,1012,1000,10,2.0,ok,,1000,100,617.0730426588199,0.07054710388183594,1.0,0.97,0.052162359742764466,100.0,0.0,0.0,0.0,23.0,15.0,62.0,0.21804984495996152,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p2_seed1012.csv
6114,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.2,1013,1000,10,2.0,ok,,1000,100,975.7105745664473,0.09425210952758789,1.0,1.0,0.18308472596669237,100.0,0.0,0.0,0.0,18.0,15.0,67.0,0.2760375152453013,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p2_seed1013.csv
6115,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.2,1014,1000,10,2.0,ok,,1000,100,446.98254708985723,0.10961484909057617,1.0,1.03,0.32345789519666096,100.0,0.0,0.0,0.0,21.0,25.0,54.0,0.24141827252827933,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p2_seed1014.csv
6116,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.2,1015,1000,10,2.0,ok,,1000,100,1265.5697360199545,0.15009284019470215,1.0,1.0185,0.06514677277619296,94.0,0.06,1.0,1.0,25.0,14.0,61.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p2_seed1015.csv
6117,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.2,1016,1000,10,2.0,ok,,1000,100,1251.1174463500333,0.0679922103881836,1.0,1.0,0.14857802299266362,100.0,0.0,0.0,0.0,23.0,17.0,60.0,0.2691610420822913,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p2_seed1016.csv
6118,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.2,1017,1000,10,2.0,ok,,1000,100,375.8692590614131,0.0668799877166748,1.0,1.03,0.25330694066942866,94.0,0.03,2.0,2.0,19.0,22.0,59.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p2_seed1017.csv
6119,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.2,1018,1000,10,2.0,ok,,1000,100,456.094612925196,0.06453871726989746,1.0,0.97,0.024675002145037497,89.0,0.12,1.0,0.0,26.0,8.0,66.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p2_seed1018.csv
6120,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rosenbrock,40,0.2,1019,1000,10,2.0,ok,,1000,100,602.4881418559647,0.06394195556640625,1.0,1.0,0.15713425754646992,100.0,0.0,0.0,0.0,21.0,19.0,60.0,0.25081150659406964,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rosenbrock_d40_n0p2_seed1019.csv
6121,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rastrigin,10,0.0,1000,1000,10,2.0,ok,,1000,100,29.775383759980272,0.04547691345214844,1.0,1.0,0.11800661234865073,60.0,0.4,2.0,1.0,71.0,6.0,23.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rastrigin_d10_n0p0_seed1000.csv
6122,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rastrigin,10,0.0,1001,1000,10,2.0,ok,,1000,100,24.21476864360507,0.05074882507324219,1.0,0.97,0.014141434063634549,48.0,0.53,1.0,0.0,65.0,10.0,25.0,0.2,2.105238345403605,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rastrigin_d10_n0p0_seed1001.csv
6123,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rastrigin,10,0.0,1002,1000,10,2.0,ok,,1000,100,25.060185189735705,0.05395817756652832,1.0,0.97,0.003452055696779507,63.0,0.38,1.0,0.0,66.0,12.0,22.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rastrigin_d10_n0p0_seed1002.csv
6124,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rastrigin,10,0.0,1003,1000,10,2.0,ok,,1000,100,13.78482543096868,0.07284402847290039,1.0,0.97,0.0005199918840390581,59.0,0.42,1.0,0.0,63.0,11.0,26.0,0.2,2.238642315594637,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rastrigin_d10_n0p0_seed1003.csv
6125,eval,proxy_sigma_controller,anchor_k097_r010,proxy_sigma_controller:anchor_k097_r010,vanilla_cma,rastrigin,10,0.0,1004,1000,10,2.0,ok,,1000,100,13.370668627898638,0.05751204490661621,1.0,1.0,0.09641044017640102,68.0,0.32,2.0,1.0,66.0,7.0,27.0,0.2,2.045414863135778,True,proxy_traces/eval_proxy_sigma_controller_anchor_k097_r010_rastrigin_d10_n0p0_seed1004.csv
