run_index,phase,method,variant_id,method_instance,reference_method,function,dimension,noise_sigma,seed,eval_budget,popsize,initial_sigma,status,error_message,n_evals,generations,final_best,duration_sec,proxy_schema_version,proxy_sigma_factor_last,proxy_ema_snr_last,proxy_time_to_first_floor_gen,proxy_fraction_at_floor,proxy_n_floor_entries,proxy_n_floor_exits,proxy_n_down_steps,proxy_n_up_steps,proxy_n_neutral_steps,proxy_sigma_min_seen,proxy_sigma_max_seen,proxy_trace_written,proxy_trace_relpath
6675,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1074,1000,10,2.0,ok,,1000,100,31208.043557504192,0.047981977462768555,1.0,0.9,0.013035065058652156,41.0,0.59,2.0,1.0,65.0,1.0,34.0,0.2,2.0,False,
6676,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1075,1000,10,2.0,ok,,1000,100,16640.85384915041,0.045084238052368164,1.0,0.9,0.048810209712142484,46.0,0.43,6.0,5.0,55.0,4.0,41.0,0.2,2.0,False,
6677,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1076,1000,10,2.0,ok,,1000,100,39694.17713303515,0.04521441459655762,1.0,0.9,0.027675959000052958,24.0,0.64,6.0,5.0,73.0,0.0,27.0,0.2,2.0,False,
6678,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1077,1000,10,2.0,ok,,1000,100,33774.04124938191,0.04391193389892578,1.0,0.9,0.0026977109345165534,42.0,0.44,4.0,3.0,52.0,1.0,47.0,0.2,2.0,False,
6679,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1078,1000,10,2.0,ok,,1000,100,19975.1301312912,0.04465770721435547,1.0,0.9,0.012326746326790304,65.0,0.27,7.0,6.0,34.0,2.0,64.0,0.2,2.0,False,
6680,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1079,1000,10,2.0,ok,,1000,100,49733.12433557823,0.04506206512451172,1.0,1.0,0.022783018995409562,54.0,0.29,5.0,5.0,32.0,7.0,61.0,0.2,2.0,False,
6681,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1080,1000,10,2.0,ok,,1000,100,60585.9724309758,0.044725894927978516,1.0,0.9,0.07775189345620426,33.0,0.52,7.0,6.0,58.0,5.0,37.0,0.2,2.0475789305026724,True,proxy_traces/eval_proxy_sigma_controller_ellipsoid_cond1e6_d20_n0p0_seed1080.csv
6682,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1081,1000,10,2.0,ok,,1000,100,33356.25337133017,0.04499983787536621,1.0,0.9,0.07212297988721714,44.0,0.22,7.0,6.0,27.0,8.0,65.0,0.2,2.0,False,
6683,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1082,1000,10,2.0,ok,,1000,100,19897.040275215837,0.04369807243347168,1.0,0.9,0.026671526707910044,45.0,0.49,3.0,2.0,53.0,3.0,44.0,0.2,2.0,False,
6684,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1083,1000,10,2.0,ok,,1000,100,39390.06547717822,0.04388928413391113,1.0,0.9,0.05061909910385322,72.0,0.28,2.0,1.0,46.0,9.0,45.0,0.2,2.0,False,
6685,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1084,1000,10,2.0,ok,,1000,100,32814.71957446086,0.043708086013793945,1.0,0.9,0.011557391599030874,48.0,0.47,3.0,2.0,56.0,1.0,43.0,0.2,2.0,False,
6686,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1085,1000,10,2.0,ok,,1000,100,43261.21589683245,0.04594564437866211,1.0,0.9,0.03525879797160494,48.0,0.39,6.0,5.0,42.0,4.0,54.0,0.2,2.0,False,
6687,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1086,1000,10,2.0,ok,,1000,100,30052.23026549698,0.04531693458557129,1.0,1.0,0.01706041462461074,44.0,0.47,5.0,4.0,48.0,1.0,51.0,0.2,2.0,False,
6688,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1087,1000,10,2.0,ok,,1000,100,13860.96560046037,0.04411911964416504,1.0,0.9,0.008343083320188271,51.0,0.38,4.0,3.0,44.0,9.0,47.0,0.2,2.0,False,
6689,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1088,1000,10,2.0,ok,,1000,100,75471.38625840876,0.0445559024810791,1.0,1.0,0.13778938632518398,48.0,0.25,6.0,6.0,25.0,12.0,63.0,0.2,2.0,False,
6690,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1089,1000,10,2.0,ok,,1000,100,50279.276281216255,0.04626297950744629,1.0,1.0,0.09614859195791663,75.0,0.09,3.0,3.0,24.0,15.0,61.0,0.2,2.0,False,
6691,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1090,1000,10,2.0,ok,,1000,100,10304.203058093175,0.051703691482543945,1.0,0.9,0.03619064455507224,35.0,0.55,6.0,5.0,61.0,3.0,36.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_ellipsoid_cond1e6_d20_n0p0_seed1090.csv
6692,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1091,1000,10,2.0,ok,,1000,100,34123.95120501117,0.05259990692138672,1.0,1.0,0.09000311960243843,46.0,0.49,3.0,3.0,54.0,10.0,36.0,0.2,2.0,False,
6693,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1092,1000,10,2.0,ok,,1000,100,21765.809672959425,0.05306124687194824,1.0,0.9,0.013223819969345045,68.0,0.32,2.0,1.0,48.0,2.0,50.0,0.2,2.0,False,
6694,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1093,1000,10,2.0,ok,,1000,100,90519.98081781401,0.05246591567993164,1.0,1.0,0.18836712267311378,66.0,0.2,3.0,3.0,40.0,14.0,46.0,0.2,2.0,False,
6695,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1094,1000,10,2.0,ok,,1000,100,31369.827229064023,0.04541492462158203,1.0,0.9,0.03866420801484174,48.0,0.39,3.0,2.0,53.0,11.0,36.0,0.2,2.0,False,
6696,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1095,1000,10,2.0,ok,,1000,100,35261.825301575285,0.0472111701965332,1.0,1.0,0.034737702826438725,49.0,0.45,3.0,2.0,52.0,3.0,45.0,0.2,2.0,False,
6697,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1096,1000,10,2.0,ok,,1000,100,42099.667889537806,0.04561781883239746,1.0,1.05,0.10075398342203366,38.0,0.51,6.0,6.0,58.0,2.0,40.0,0.2,2.0,False,
6698,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1097,1000,10,2.0,ok,,1000,100,52303.274428610515,0.04436779022216797,1.0,0.9,0.003082951777345022,36.0,0.44,5.0,4.0,54.0,4.0,42.0,0.2,2.0,False,
6699,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1098,1000,10,2.0,ok,,1000,100,50168.95907343168,0.0441899299621582,1.0,0.9,0.07822708533368178,81.0,0.16,3.0,2.0,35.0,7.0,58.0,0.2,2.0,False,
6700,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.0,1099,1000,10,2.0,ok,,1000,100,24238.648391685972,0.044137001037597656,1.0,0.9,0.05126121390811264,40.0,0.54,6.0,5.0,68.0,3.0,29.0,0.2,2.0,False,
6701,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1000,1000,10,2.0,ok,,1000,100,17406.746175763,0.04593801498413086,1.0,0.9,0.049274355525593845,59.0,0.33,5.0,4.0,38.0,2.0,60.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_ellipsoid_cond1e6_d20_n0p1_seed1000.csv
6702,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1001,1000,10,2.0,ok,,1000,100,43612.80505190052,0.04618406295776367,1.0,0.9,0.04485415878863304,36.0,0.61,5.0,4.0,60.0,2.0,38.0,0.2,2.0,False,
6703,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1002,1000,10,2.0,ok,,1000,100,17057.96480971736,0.04653811454772949,1.0,0.9,0.04438500481669116,50.0,0.45,5.0,4.0,47.0,2.0,51.0,0.2,2.0,False,
6704,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1003,1000,10,2.0,ok,,1000,100,13399.692996278958,0.04526519775390625,1.0,0.9,0.0009177870045001583,61.0,0.39,2.0,1.0,53.0,7.0,40.0,0.2,2.0,False,
6705,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1004,1000,10,2.0,ok,,1000,100,14949.081032159853,0.045763254165649414,1.0,0.9,0.006249755945325118,27.0,0.5,4.0,3.0,50.0,4.0,46.0,0.2,2.0,False,
6706,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1005,1000,10,2.0,ok,,1000,100,27289.595826462064,0.046819210052490234,1.0,1.0,0.18126971296444816,87.0,0.08,2.0,2.0,29.0,12.0,59.0,0.2,2.0,False,
6707,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1006,1000,10,2.0,ok,,1000,100,33362.56679397218,0.04488682746887207,1.0,1.0,0.14973938669788733,37.0,0.38,7.0,7.0,45.0,4.0,51.0,0.2,2.0,False,
6708,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1007,1000,10,2.0,ok,,1000,100,20807.250293713114,0.04577994346618652,1.0,0.9,0.009600158993877402,39.0,0.55,6.0,5.0,64.0,1.0,35.0,0.2,2.0,False,
6709,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1008,1000,10,2.0,ok,,1000,100,23412.962425699967,0.04627799987792969,1.0,0.9,0.004552230849685906,49.0,0.44,6.0,5.0,49.0,6.0,45.0,0.2,2.0,False,
6710,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1009,1000,10,2.0,ok,,1000,100,28208.391373744096,0.04537606239318848,1.0,0.9,4.818668182660674e-06,36.0,0.63,3.0,2.0,73.0,5.0,22.0,0.2,2.0,False,
6711,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1010,1000,10,2.0,ok,,1000,100,28400.665662772466,0.045011281967163086,1.0,0.9,0.04778081339683506,52.0,0.35,3.0,2.0,46.0,5.0,49.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_ellipsoid_cond1e6_d20_n0p1_seed1010.csv
6712,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1011,1000,10,2.0,ok,,1000,100,65307.3515497698,0.044812917709350586,1.0,0.9,0.061119988512949155,66.0,0.11,4.0,3.0,24.0,12.0,64.0,0.2,2.0,False,
6713,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1012,1000,10,2.0,ok,,1000,100,24514.32849343153,0.04458761215209961,1.0,0.9,0.05287157281295074,41.0,0.36,7.0,6.0,47.0,4.0,49.0,0.2,2.0,False,
6714,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1013,1000,10,2.0,ok,,1000,100,50021.403698330076,0.044512033462524414,1.0,1.0,0.16243603906702003,42.0,0.26,8.0,7.0,39.0,8.0,53.0,0.2,2.0,False,
6715,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1014,1000,10,2.0,ok,,1000,100,17746.128258065404,0.044645071029663086,1.0,0.9,0.0004495641508645826,37.0,0.49,4.0,3.0,61.0,4.0,35.0,0.2,2.0,False,
6716,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1015,1000,10,2.0,ok,,1000,100,17514.441329380657,0.04602789878845215,1.0,0.9,0.0723329653576689,50.0,0.43,4.0,3.0,43.0,3.0,54.0,0.2,2.0,False,
6717,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1016,1000,10,2.0,ok,,1000,100,53505.446393772094,0.044168949127197266,1.0,1.0,0.22121798232249362,49.0,0.47,4.0,3.0,49.0,4.0,47.0,0.2,2.0,False,
6718,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1017,1000,10,2.0,ok,,1000,100,41190.37202607204,0.04564404487609863,1.0,0.9,0.01861741415110908,36.0,0.51,4.0,3.0,59.0,1.0,40.0,0.2,2.0,False,
6719,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1018,1000,10,2.0,ok,,1000,100,30238.00874984181,0.04477500915527344,1.0,0.9,0.03425787028512412,35.0,0.66,1.0,0.0,73.0,2.0,25.0,0.2,2.0,False,
6720,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1019,1000,10,2.0,ok,,1000,100,37043.610830324775,0.044450998306274414,1.0,1.0,0.09131726408057766,41.0,0.44,7.0,6.0,43.0,1.0,56.0,0.2,2.0,False,
6721,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1020,1000,10,2.0,ok,,1000,100,76953.69785060779,0.04587507247924805,1.0,0.9,0.02698506197030797,49.0,0.41,5.0,4.0,51.0,1.0,48.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_ellipsoid_cond1e6_d20_n0p1_seed1020.csv
6722,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1021,1000,10,2.0,ok,,1000,100,19093.674183939045,0.04469108581542969,1.0,1.0,0.023485811842349925,41.0,0.52,6.0,5.0,61.0,2.0,37.0,0.2,2.0,False,
6723,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1022,1000,10,2.0,ok,,1000,100,32872.98163495172,0.04555106163024902,1.0,1.0,0.13257365380419658,42.0,0.37,5.0,5.0,49.0,6.0,45.0,0.2,2.06666935687031,False,
6724,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1023,1000,10,2.0,ok,,1000,100,17529.78278607461,0.04539918899536133,1.0,0.9,0.0527228934524976,75.0,0.23,3.0,2.0,29.0,10.0,61.0,0.2,2.0,False,
6725,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1024,1000,10,2.0,ok,,1000,100,36051.04164013175,0.04397106170654297,1.0,0.9,0.07290703103291703,27.0,0.26,5.0,4.0,43.0,13.0,44.0,0.2,2.0,False,
6726,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1025,1000,10,2.0,ok,,1000,100,10435.02507726267,0.04332113265991211,1.0,1.0,0.13716108935375276,42.0,0.36,4.0,4.0,40.0,5.0,55.0,0.2,2.0,False,
6727,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1026,1000,10,2.0,ok,,1000,100,47968.8389368302,0.044216156005859375,1.0,0.9,0.005481167440189104,36.0,0.36,5.0,4.0,53.0,9.0,38.0,0.2,2.0,False,
6728,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1027,1000,10,2.0,ok,,1000,100,54844.06709448643,0.04282999038696289,1.0,0.9,0.049877142173231685,68.0,0.15,4.0,3.0,26.0,2.0,72.0,0.2,2.0,False,
6729,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1028,1000,10,2.0,ok,,1000,100,23058.636917175358,0.04286789894104004,1.0,0.9,0.03295260604975366,66.0,0.16,3.0,2.0,44.0,18.0,38.0,0.2,2.0,False,
6730,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1029,1000,10,2.0,ok,,1000,100,16580.69453897351,0.04305911064147949,1.0,1.0,0.09370453937474847,32.0,0.36,8.0,8.0,36.0,5.0,59.0,0.2,2.0,False,
6731,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1030,1000,10,2.0,ok,,1000,100,61452.645993379054,0.04366731643676758,1.0,0.9,0.04808864769456986,41.0,0.24,2.0,1.0,28.0,4.0,68.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_ellipsoid_cond1e6_d20_n0p1_seed1030.csv
6732,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1031,1000,10,2.0,ok,,1000,100,58372.38725962097,0.043627023696899414,1.0,1.03,0.3363871511884505,51.0,0.32,8.0,8.0,45.0,2.0,53.0,0.2,2.0,False,
6733,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1032,1000,10,2.0,ok,,1000,100,38434.30407299903,0.04314708709716797,1.0,0.9,0.01671100490429536,54.0,0.34,5.0,4.0,45.0,5.0,50.0,0.2,2.0,False,
6734,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1033,1000,10,2.0,ok,,1000,100,39580.41115196098,0.04299283027648926,1.0,0.9,0.065392723460199,59.0,0.16,4.0,3.0,34.0,11.0,55.0,0.2,2.0,False,
6735,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1034,1000,10,2.0,ok,,1000,100,11725.124162690136,0.04300189018249512,1.0,0.9,0.0013499256426505978,57.0,0.4,2.0,1.0,56.0,0.0,44.0,0.2,2.0,False,
6736,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1035,1000,10,2.0,ok,,1000,100,46108.07317044526,0.04350900650024414,1.0,0.9,0.04734535910649326,49.0,0.34,4.0,3.0,43.0,4.0,53.0,0.2,2.0,False,
6737,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1036,1000,10,2.0,ok,,1000,100,26704.7498736582,0.04364514350891113,1.0,0.9,0.005522845466494591,66.0,0.33,3.0,2.0,47.0,2.0,51.0,0.2,2.0,False,
6738,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1037,1000,10,2.0,ok,,1000,100,58936.825753105135,0.04657387733459473,1.0,0.9,0.025325225187292074,53.0,0.35,6.0,5.0,50.0,2.0,48.0,0.2,2.0,False,
6739,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1038,1000,10,2.0,ok,,1000,100,26695.203919572643,0.04465603828430176,1.0,0.9,0.07781445615975963,51.0,0.33,4.0,3.0,37.0,8.0,55.0,0.2,2.0,False,
6740,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1039,1000,10,2.0,ok,,1000,100,36446.63192658884,0.04505109786987305,1.0,0.9,0.07782008449043763,52.0,0.43,4.0,3.0,48.0,1.0,51.0,0.2,2.0,False,
6741,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1040,1000,10,2.0,ok,,1000,100,36225.03078768594,0.045275211334228516,1.0,0.9,0.04587149786321274,48.0,0.41,6.0,5.0,44.0,12.0,44.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_ellipsoid_cond1e6_d20_n0p1_seed1040.csv
6742,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1041,1000,10,2.0,ok,,1000,100,61971.290038015606,0.04445171356201172,1.0,1.0,0.139221371058035,38.0,0.56,5.0,5.0,53.0,5.0,42.0,0.2,2.0,False,
6743,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1042,1000,10,2.0,ok,,1000,100,20683.363438126922,0.044354915618896484,1.0,0.9,0.005173384287818896,55.0,0.41,4.0,3.0,55.0,1.0,44.0,0.2,2.0,False,
6744,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1043,1000,10,2.0,ok,,1000,100,44245.09414206814,0.044388771057128906,1.0,1.0,0.057794644663425314,78.0,0.23,1.0,0.0,37.0,9.0,54.0,0.2,2.0,False,
6745,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1044,1000,10,2.0,ok,,1000,100,19892.739271544146,0.04447484016418457,1.0,0.9,0.018032781053455925,54.0,0.38,3.0,2.0,54.0,2.0,44.0,0.2,2.0,False,
6746,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1045,1000,10,2.0,ok,,1000,100,14551.507563214665,0.04489707946777344,1.0,0.9,0.02881170882373408,77.0,0.24,1.0,0.0,40.0,7.0,53.0,0.2,2.0,False,
6747,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1046,1000,10,2.0,ok,,1000,100,34518.43852870939,0.0446321964263916,1.0,0.9,0.012319229707769566,43.0,0.44,5.0,4.0,55.0,5.0,40.0,0.2,2.0,False,
6748,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1047,1000,10,2.0,ok,,1000,100,70132.7820278459,0.04460501670837402,1.0,1.0,0.15062408177666306,91.0,0.06,2.0,2.0,24.0,14.0,62.0,0.2,2.0255591017489554,False,
6749,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1048,1000,10,2.0,ok,,1000,100,16328.802619094291,0.04463315010070801,1.0,0.9,8.055391395425035e-05,38.0,0.54,5.0,4.0,61.0,2.0,37.0,0.2,2.0,False,
6750,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1049,1000,10,2.0,ok,,1000,100,30823.643023233853,0.04668593406677246,1.0,0.9,0.0004978807792136768,35.0,0.44,5.0,4.0,50.0,6.0,44.0,0.2,2.0,False,
6751,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1050,1000,10,2.0,ok,,1000,100,10010.185422205048,0.0445098876953125,1.0,0.9,0.022644356650011563,47.0,0.41,4.0,3.0,53.0,3.0,44.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_ellipsoid_cond1e6_d20_n0p1_seed1050.csv
6752,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1051,1000,10,2.0,ok,,1000,100,47075.33313260666,0.04509282112121582,1.0,0.9,0.07732711479781748,33.0,0.23,4.0,4.0,44.0,15.0,41.0,0.2,2.0,False,
6753,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1052,1000,10,2.0,ok,,1000,100,27296.159107326363,0.045240163803100586,1.0,0.9,0.07983121645992301,49.0,0.33,4.0,4.0,50.0,2.0,48.0,0.2,2.0,False,
6754,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1053,1000,10,2.0,ok,,1000,100,33265.699766858204,0.04554104804992676,1.0,0.9,0.03281139065826796,42.0,0.4,4.0,3.0,52.0,6.0,42.0,0.2,2.0,False,
6755,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1054,1000,10,2.0,ok,,1000,100,30442.69676217732,0.04498600959777832,1.0,0.9,0.006381258084275902,44.0,0.53,4.0,3.0,60.0,5.0,35.0,0.2,2.0,False,
6756,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1055,1000,10,2.0,ok,,1000,100,15291.990914592407,0.044775962829589844,1.0,0.9,0.05630281558960651,44.0,0.23,6.0,5.0,37.0,5.0,58.0,0.2,2.0,False,
6757,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1056,1000,10,2.0,ok,,1000,100,88832.53331864683,0.044940948486328125,1.0,0.9,0.07275625933210729,47.0,0.37,3.0,3.0,52.0,5.0,43.0,0.2,2.0,False,
6758,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1057,1000,10,2.0,ok,,1000,100,43295.77326116209,0.05488395690917969,1.0,0.9,0.07690046669401307,35.0,0.28,6.0,5.0,40.0,4.0,56.0,0.2,2.0,False,
6759,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1058,1000,10,2.0,ok,,1000,100,41655.98195912925,0.04510903358459473,1.0,1.0,0.2425428399630361,65.0,0.17,4.0,4.0,27.0,8.0,65.0,0.2,2.0,False,
6760,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1059,1000,10,2.0,ok,,1000,100,11504.00267929246,0.0447237491607666,1.0,0.9,0.0037402890646581755,55.0,0.39,5.0,4.0,53.0,0.0,47.0,0.2,2.0,False,
6761,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1060,1000,10,2.0,ok,,1000,100,49137.0533295414,0.04921698570251465,1.0,0.9,0.028579350934449046,57.0,0.18,4.0,3.0,37.0,10.0,53.0,0.2,2.0,True,proxy_traces/eval_proxy_sigma_controller_ellipsoid_cond1e6_d20_n0p1_seed1060.csv
6762,eval,proxy_sigma_controller,,proxy_sigma_controller,vanilla_cma,ellipsoid_cond1e6,20,0.1,1061,1000,10,2.0,ok,,1000,100,32202.057163702415,0.04390668869018555,1.0,0.9,0.04839347750936868,29.0,0.3,8.0,7.0,39.0,10.0,51.0,0.2,2.0,False,
